2
Phi=0(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
4250000000	-3.1415926536	-11.7140964447562	-11.7389116809463	-34.1571571364023	0.7545252210182	0.775654696931067
4250000000	-3.089232776	-11.5298799846092	-11.5643505449016	-32.5504635519966	0.779775732683273	0.321281102348774
4250000000	-3.0368728985	-11.2486608044795	-11.3093580939481	-29.8251242418914	0.820243574745648	-0.0983425896420479
4250000000	-2.9845130209	-10.8708383723688	-11.022508286487	-25.5153013356619	0.870774565259565	-0.347352313278384
4250000000	-2.9321531434	-10.397471336036	-10.768724480233	-21.2629173523663	0.922389231933812	-0.410039726412784
4250000000	-2.8797932658	-9.84032416404511	-10.5897043437681	-17.8404489124954	0.966835633781823	-0.381664923775853
4250000000	-2.8274333882	-9.28798349303268	-10.5134100371705	-15.3812694096824	0.998612243656177	-0.315321567198237
4250000000	-2.7750735107	-8.87416169161898	-10.5268383783395	-13.8702909268235	1.01550931903003	-0.229889084511528
4250000000	-2.7227136331	-8.71014409293989	-10.5784803322522	-13.2741664960626	1.01936277916087	-0.129489869733209
4250000000	-2.6703537556	-8.81933606884645	-10.5961163091291	-13.5589861896502	1.01492551764074	-0.0132722077753849
4250000000	-2.617993878	-9.11245234373834	-10.5147808301204	-14.7041114552335	1.00885373183223	0.118489959158138
4250000000	-2.5656340004	-9.40875024646117	-10.3065580807499	-16.6959327080208	1.00750922024687	0.253799086641164
4250000000	-2.5132741229	-9.52739005332694	-9.98046773076433	-19.5680760561158	1.01360169280171	0.342332696291168
4250000000	-2.4609142453	-9.41000210584255	-9.59635914787669	-23.1772324672301	1.02592458839238	0.220185731000253
4250000000	-2.4085543678	-9.09092647348537	-9.21933932701131	-24.4467328414098	1.04078692041889	-0.340588370126658
4250000000	-2.3561944902	-8.64557556461222	-8.91896676396611	-20.7915519089748	1.0541784332474	-0.736658199047304
4250000000	-2.3038346126	-8.16655464659124	-8.73591343460884	-17.2721072000731	1.06348538414562	-0.789840282939617
4250000000	-2.2514747351	-7.77698413176238	-8.68341179701531	-15.0268297915299	1.06776262607245	-0.721536281154796
4250000000	-2.1991148575	-7.58222936389923	-8.74255407224646	-13.881530047	1.06712601594057	-0.602949378477834
4250000000	-2.14675498	-7.62226478082758	-8.87588061141156	-13.630203946639	1.06240248633948	-0.446420157113967
